X,Y,X,Y,tld,domain,lat,lon,hex_id
-0.07373,51.507324,-0.0737300000,51.5073240000,london,batesjpwcreative,51.5073240000,-0.0737300000,4856
-0.07373,51.507324,-0.0737300000,51.5073240000,london,centriumlondon,51.5073240000,-0.0737300000,4856
-0.131261139,51.50731435,-0.1312611390,51.5073143500,london,templefield,51.5073143500,-0.1312611390,4275
-0.312361,51.507314,-0.3123610000,51.5073140000,london,mdpinteriors,51.5073140000,-0.3123610000,2283
-0.059666,51.507299,-0.0596660000,51.5072990000,london,cityhacker,51.5072990000,-0.0596660000,5022
-0.138016,51.507283,-0.1380160000,51.5072830000,london,mamaevent,51.5072830000,-0.1380160000,4192
-0.143953,51.507279,-0.1439530000,51.5072790000,london,myla,51.5072790000,-0.1439530000,4109
-0.125062,51.507266,-0.1250620000,51.5072660000,london,shards,51.5072660000,-0.1250620000,4275
-0.125062,51.507266,-0.1250620000,51.5072660000,london,orto,51.5072660000,-0.1250620000,4275
-0.206926,51.50726,-0.2069260000,51.5072600000,london,sophiaelena,51.5072600000,-0.2069260000,3445
-0.107784,51.507258,-0.1077840000,51.5072580000,london,toniandguy,51.5072580000,-0.1077840000,4524
-0.139587,51.507254,-0.1395870000,51.5072540000,london,montmorency,51.5072540000,-0.1395870000,4192
-0.028082,51.50724,-0.0280820000,51.5072400000,london,lnc,51.5072400000,-0.0280820000,5354
-0.028082,51.50724,-0.0280820000,51.5072400000,london,khc,51.5072400000,-0.0280820000,5354
-0.028082,51.50724,-0.0280820000,51.5072400000,london,jobtoday,51.5072400000,-0.0280820000,5354
-0.064266,51.507231,-0.0642660000,51.5072310000,london,uxschool,51.5072310000,-0.0642660000,5022
-0.064266,51.507231,-0.0642660000,51.5072310000,london,usability,51.5072310000,-0.0642660000,5022
-0.064266,51.507231,-0.0642660000,51.5072310000,london,uxanddesign,51.5072310000,-0.0642660000,5022
-0.064266,51.507231,-0.0642660000,51.5072310000,london,usabilitytesting,51.5072310000,-0.0642660000,5022
-0.064266,51.507231,-0.0642660000,51.5072310000,london,usertesting,51.5072310000,-0.0642660000,5022
-0.064266,51.507231,-0.0642660000,51.5072310000,london,uxtraining,51.5072310000,-0.0642660000,5022
-0.142917,51.507226,-0.1429170000,51.5072260000,london,exhibeo,51.5072260000,-0.1429170000,4109
-0.144344,51.507222,-0.1443440000,51.5072220000,london,theathenaeum,51.5072220000,-0.1443440000,4109
-0.144344,51.507222,-0.1443440000,51.5072220000,london,athenaeum,51.5072220000,-0.1443440000,4109
-0.144344,51.507222,-0.1443440000,51.5072220000,london,athenaeumhotel,51.5072220000,-0.1443440000,4109
-0.150426266,51.5072211,-0.1504262660,51.5072211000,london,universitywomensclub,51.5072211000,-0.1504262660,4026
-0.113637,51.507209,-0.1136370000,51.5072090000,london,greenroom,51.5072090000,-0.1136370000,4441
-0.113637,51.507209,-0.1136370000,51.5072090000,london,understudy,51.5072090000,-0.1136370000,4441
-0.113637,51.507209,-0.1136370000,51.5072090000,london,nationaltheatre,51.5072090000,-0.1136370000,4441
-0.113637,51.507209,-0.1136370000,51.5072090000,london,houserestaurant,51.5072090000,-0.1136370000,4441
-0.146895,51.507208,-0.1468950000,51.5072080000,london,ventia,51.5072080000,-0.1468950000,4109
-0.071847,51.507203,-0.0718470000,51.5072030000,london,stkatharinedocks,51.5072030000,-0.0718470000,4939
-0.071847,51.507203,-0.0718470000,51.5072030000,london,melodycarr,51.5072030000,-0.0718470000,4939
-0.071847,51.507203,-0.0718470000,51.5072030000,london,brand-strategies,51.5072030000,-0.0718470000,4939
-0.071847,51.507203,-0.0718470000,51.5072030000,london,whitemulberries,51.5072030000,-0.0718470000,4939
-0.131635,51.5072,-0.1316350000,51.5072000000,london,ukvisas,51.5072000000,-0.1316350000,4275
-0.131635,51.5072,-0.1316350000,51.5072000000,london,investorvisas,51.5072000000,-0.1316350000,4275
-0.131635,51.5072,-0.1316350000,51.5072000000,london,entrepreneurvisas,51.5072000000,-0.1316350000,4275
-0.131635,51.5072,-0.1316350000,51.5072000000,london,templefieldproperty,51.5072000000,-0.1316350000,4275
-0.133782,51.507198,-0.1337820000,51.5071980000,london,televisioncentre,51.5071980000,-0.1337820000,4192
-0.133782,51.507198,-0.1337820000,51.5071980000,london,stanhopeplc,51.5071980000,-0.1337820000,4192
-0.133782,51.507198,-0.1337820000,51.5071980000,london,television-centre,51.5071980000,-0.1337820000,4192
-0.133782,51.507198,-0.1337820000,51.5071980000,london,tvc,51.5071980000,-0.1337820000,4192
-0.21474,51.507163,-0.2147400000,51.5071630000,london,privateultrasound,51.5071630000,-0.2147400000,3362
-0.133107,51.50716,-0.1331070000,51.5071600000,london,farlows,51.5071600000,-0.1331070000,4192
-0.244569,51.507137,-0.2445690000,51.5071370000,london,bambam,51.5071370000,-0.2445690000,3030
-0.1107451,51.5071361,-0.1107451000,51.5071361000,london,thegreenroom,51.5071361000,-0.1107451000,4441
-0.297713,51.50712,-0.2977130000,51.5071200000,london,ec2a,51.5071200000,-0.2977130000,2449
-0.297713,51.50712,-0.2977130000,51.5071200000,london,svmarket,51.5071200000,-0.2977130000,2449
-0.297713,51.50712,-0.2977130000,51.5071200000,london,the8,51.5071200000,-0.2977130000,2449
-0.054688,51.507118,-0.0546880000,51.5071180000,london,outin,51.5071180000,-0.0546880000,5105
-0.021328,51.507117,-0.0213280000,51.5071170000,london,mylondonweddingplanner,51.5071170000,-0.0213280000,5437
-0.133512,51.507104,-0.1335120000,51.5071040000,london,visuverum,51.5071040000,-0.1335120000,4192
-0.063378,51.5071,-0.0633780000,51.5071000000,london,wappingpilates,51.5071000000,-0.0633780000,5022
-0.063378,51.5071,-0.0633780000,51.5071000000,london,doctorofthefuture,51.5071000000,-0.0633780000,5022
-0.232409,51.507098,-0.2324090000,51.5070980000,london,thakkar,51.5070980000,-0.2324090000,3113
-0.232409,51.507098,-0.2324090000,51.5070980000,london,redochre,51.5070980000,-0.2324090000,3113
-0.144638,51.507074,-0.1446380000,51.5070740000,london,fiduciainteriors,51.5070740000,-0.1446380000,4109
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,xgfast,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,conferencing,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,parasol,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,btopenreach,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,voipphone,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,grandstream,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,mitelreseller,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,isdn30,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,nortel,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,fttce,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,inclarity,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,ciscodealer,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,shoretel,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,t-mobile,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,vdsl,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,leasedcircuit,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,londoncentralcommunications,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,alternativenetworks,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,digitalsubscriberline,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,audioconferencing,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,doorentry,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,draytek,51.5070671000,-0.1043428000,4524
-0.1043428,51.5070671,-0.1043428000,51.5070671000,london,cloudit,51.5070671000,-0.1043428000,4524
-0.351753,51.507038,-0.3517530000,51.5070380000,london,metcalfe,51.5070380000,-0.3517530000,1868
-0.2478744,51.5070212,-0.2478744000,51.5070212000,london,tarotreader,51.5070212000,-0.2478744000,2947
-0.149224,51.507002,-0.1492240000,51.5070020000,london,fulcrumasset,51.5070020000,-0.1492240000,4026
-0.215827,51.507,-0.2158270000,51.5070000000,london,xenophiles,51.5070000000,-0.2158270000,3362
-0.091929,51.506992,-0.0919290000,51.5069920000,london,hotblack,51.5069920000,-0.0919290000,4690
-0.091929,51.506992,-0.0919290000,51.5069920000,london,hoptroff,51.5069920000,-0.0919290000,4690
-0.068297,51.506992,-0.0682970000,51.5069920000,london,freelancing,51.5069920000,-0.0682970000,4939
-0.3264803,51.5069851,-0.3264803000,51.5069851000,london,ignas,51.5069851000,-0.3264803000,2117
-0.3264803,51.5069851,-0.3264803000,51.5069851000,london,younger,51.5069851000,-0.3264803000,2117
-0.454539,51.50698,-0.4545390000,51.5069800000,london,showeredwithlove,51.5069800000,-0.4545390000,706
-0.316985,51.506976,-0.3169850000,51.5069760000,london,painconsultant,51.5069760000,-0.3169850000,2200
-0.316985,51.506976,-0.3169850000,51.5069760000,london,painexpert,51.5069760000,-0.3169850000,2200
-0.043196,51.506954,-0.0431960000,51.5069540000,london,digitaldialog,51.5069540000,-0.0431960000,5188
-0.193249,51.506924,-0.1932490000,51.5069240000,london,meirionharries,51.5069240000,-0.1932490000,3611
-0.281294,51.506908,-0.2812940000,51.5069080000,london,vsbl,51.5069080000,-0.2812940000,2615
-0.145524,51.506908,-0.1455240000,51.5069080000,london,beeracademy,51.5069080000,-0.1455240000,4109
-0.32321,51.5069071,-0.3232100000,51.5069071000,london,studio-b,51.5069071000,-0.3232100000,2117
0.073726,51.506905,0.0737260000,51.5069050000,london,quallux,51.5069050000,0.0737260000,6516
-0.117569,51.506885,-0.1175690000,51.5068850000,london,londonribtours,51.5068850000,-0.1175690000,4358
-0.117569,51.506885,-0.1175690000,51.5068850000,london,speedboattours,51.5068850000,-0.1175690000,4358
-0.117569,51.506885,-0.1175690000,51.5068850000,london,londonpartyboats,51.5068850000,-0.1175690000,4358
-0.1384588,51.5068849,-0.1384588000,51.5068849000,london,frodsham,51.5068849000,-0.1384588000,4192
-0.134157,51.506844,-0.1341570000,51.5068440000,london,mskcapital,51.5068440000,-0.1341570000,4192
-0.134157,51.506844,-0.1341570000,51.5068440000,london,mskcap,51.5068440000,-0.1341570000,4192
-0.150268,51.506839,-0.1502680000,51.5068390000,london,chml,51.5068390000,-0.1502680000,4026
-0.037422,51.506839,-0.0374220000,51.5068390000,london,cibo,51.5068390000,-0.0374220000,5271
-0.122875,51.506826,-0.1228750000,51.5068260000,london,oceanleisurecameras,51.5068260000,-0.1228750000,4358
-0.122875,51.506826,-0.1228750000,51.5068260000,london,oceanleisure,51.5068260000,-0.1228750000,4358
-0.138208,51.50681,-0.1382080000,51.5068100000,london,grossman,51.5068100000,-0.1382080000,4192
-0.140312,51.506798,-0.1403120000,51.5067980000,london,currencymanagement,51.5067980000,-0.1403120000,4192
-0.140312,51.506798,-0.1403120000,51.5067980000,london,huttman,51.5067980000,-0.1403120000,4192
-0.140312,51.506798,-0.1403120000,51.5067980000,london,currencyoverlay,51.5067980000,-0.1403120000,4192
-0.140312,51.506798,-0.1403120000,51.5067980000,london,millenniumglobal,51.5067980000,-0.1403120000,4192
-0.140312,51.506798,-0.1403120000,51.5067980000,london,currency-overlay,51.5067980000,-0.1403120000,4192
-0.004641,51.50679,-0.0046410000,51.5067900000,london,reign,51.5067900000,-0.0046410000,5603
-0.004641,51.50679,-0.0046410000,51.5067900000,london,londoncheerleaders,51.5067900000,-0.0046410000,5603
-0.146552,51.506789,-0.1465520000,51.5067890000,london,acceleratedpaymentnotices,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,sellmybusiness,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,insolvencypractitioners,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,voluntaryliquidation,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,invoicefinance,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,sellyourbusiness,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,lynchpin,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,singleinvoicefinance,51.5067890000,-0.1465520000,4109
-0.146552,51.506789,-0.1465520000,51.5067890000,london,insolvencypractitioner,51.5067890000,-0.1465520000,4109
-0.47639,51.50678,-0.4763900000,51.5067800000,london,glist,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,nights,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,tehran,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,patogh,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,bulb,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,2night,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,what2do,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,letsdoit,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,eshop,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,edisonbulb,51.5067800000,-0.4763900000,457
-0.47639,51.50678,-0.4763900000,51.5067800000,london,clublife,51.5067800000,-0.4763900000,457
-0.277812,51.506776,-0.2778120000,51.5067760000,london,portobellovillageales,51.5067760000,-0.2778120000,2615
-0.277812,51.506776,-0.2778120000,51.5067760000,london,portobellovillageale,51.5067760000,-0.2778120000,2615
-0.277812,51.506776,-0.2778120000,51.5067760000,london,portobellovillagebrewery,51.5067760000,-0.2778120000,2615
-0.089605,51.506766,-0.0896050000,51.5067660000,london,sohodoughnuts,51.5067660000,-0.0896050000,4690
-0.205735,51.506756,-0.2057350000,51.5067560000,london,theadultguide,51.5067560000,-0.2057350000,3445
-0.226673,51.506751,-0.2266730000,51.5067510000,london,whitley,51.5067510000,-0.2266730000,3196
-0.052024,51.50675,-0.0520240000,51.5067500000,london,thepostpress,51.5067500000,-0.0520240000,5105
-0.052024,51.50675,-0.0520240000,51.5067500000,london,sphereconsulting,51.5067500000,-0.0520240000,5105
-0.052024,51.50675,-0.0520240000,51.5067500000,london,wickradio,51.5067500000,-0.0520240000,5105
-0.052024,51.50675,-0.0520240000,51.5067500000,london,bobbio,51.5067500000,-0.0520240000,5105
-0.1972156,51.5067354,-0.1972156000,51.5067354000,london,soulcounselling,51.5067354000,-0.1972156000,3528
-0.088583,51.506731,-0.0885830000,51.5067310000,london,slalomconsulting,51.5067310000,-0.0885830000,4690
-0.039963685,51.50672913,-0.0399636850,51.5067291300,london,sweetnessweddingcakes,51.5067291300,-0.0399636850,5271
-0.039963685,51.50672913,-0.0399636850,51.5067291300,london,sweetnesscakeboutique,51.5067291300,-0.0399636850,5271
-0.039963685,51.50672913,-0.0399636850,51.5067291300,london,sweetnessonline,51.5067291300,-0.0399636850,5271
-0.039963685,51.50672913,-0.0399636850,51.5067291300,london,sweetnesscakes,51.5067291300,-0.0399636850,5271
-0.213662,51.506724,-0.2136620000,51.5067240000,london,urologists,51.5067240000,-0.2136620000,3362
-0.213662,51.506724,-0.2136620000,51.5067240000,london,roboticprostatesurgery,51.5067240000,-0.2136620000,3362
-0.213662,51.506724,-0.2136620000,51.5067240000,london,chrisogden,51.5067240000,-0.2136620000,3362
-0.094347,51.506717,-0.0943470000,51.5067170000,london,effectivechangemanagement,51.5067170000,-0.0943470000,4690
-0.138126,51.506701,-0.1381260000,51.5067010000,london,abstractbritishart,51.5067010000,-0.1381260000,4192
-0.035786,51.506695,-0.0357860000,51.5066950000,london,milonga,51.5066950000,-0.0357860000,5271
-0.063799,51.506693,-0.0637990000,51.5066930000,london,cherryduck,51.5066930000,-0.0637990000,5022
-0.063799,51.506693,-0.0637990000,51.5066930000,london,towerbridgestudios,51.5066930000,-0.0637990000,5022
-0.279819,51.506679,-0.2798190000,51.5066790000,london,dolcelatte,51.5066790000,-0.2798190000,2615
-0.234169,51.506657,-0.2341690000,51.5066570000,london,swee,51.5066570000,-0.2341690000,3113
-0.234169,51.506657,-0.2341690000,51.5066570000,london,swainley,51.5066570000,-0.2341690000,3113
-0.145131,51.50665,-0.1451310000,51.5066500000,london,flemingshotel,51.5066500000,-0.1451310000,4109
-0.145131,51.50665,-0.1451310000,51.5066500000,london,flemings,51.5066500000,-0.1451310000,4109
-0.067217,51.506633,-0.0672170000,51.5066330000,london,mallams,51.5066330000,-0.0672170000,4939
-0.133475,51.506618,-0.1334750000,51.5066180000,london,reformclub,51.5066180000,-0.1334750000,4192
-0.130622,51.506617,-0.1306220000,51.5066170000,london,10-11cht,51.5066170000,-0.1306220000,4275
-0.149759,51.506588,-0.1497590000,51.5065880000,london,mclaren,51.5065880000,-0.1497590000,4026
-0.026107,51.506586,-0.0261070000,51.5065860000,london,pkf,51.5065860000,-0.0261070000,5354
-0.026107,51.506586,-0.0261070000,51.5065860000,london,pkf-payroll,51.5065860000,-0.0261070000,5354
-0.026107,51.506586,-0.0261070000,51.5065860000,london,safr,51.5065860000,-0.0261070000,5354
-0.026107,51.506586,-0.0261070000,51.5065860000,london,littlejohn,51.5065860000,-0.0261070000,5354
-0.2653686,51.5065822,-0.2653686000,51.5065822000,london,paulalexander,51.5065822000,-0.2653686000,2781
-0.138505,51.506581,-0.1385050000,51.5065810000,london,vulliamy,51.5065810000,-0.1385050000,4192
-0.05245,51.506559,-0.0524500000,51.5065590000,london,etautz,51.5065590000,-0.0524500000,5105
-0.05232249,51.50655485,-0.0523224900,51.5065548500,london,patrickgrant,51.5065548500,-0.0523224900,5105
-0.087596,51.506553,-0.0875960000,51.5065530000,london,spicer,51.5065530000,-0.0875960000,4690
-0.106747,51.506549,-0.1067470000,51.5065490000,london,talksport,51.5065490000,-0.1067470000,4524
-0.333053,51.506549,-0.3330530000,51.5065490000,london,stillmemories,51.5065490000,-0.3330530000,2034
-0.106747,51.506549,-0.1067470000,51.5065490000,london,baringa,51.5065490000,-0.1067470000,4524
-0.333543,51.506529,-0.3335430000,51.5065290000,london,knight,51.5065290000,-0.3335430000,2034
-0.109861,51.506527,-0.1098610000,51.5065270000,london,gabrielswharf,51.5065270000,-0.1098610000,4524
-0.109861,51.506527,-0.1098610000,51.5065270000,london,coinstreet,51.5065270000,-0.1098610000,4524
-0.109861,51.506527,-0.1098610000,51.5065270000,london,oxotower,51.5065270000,-0.1098610000,4524
-0.109861,51.506527,-0.1098610000,51.5065270000,london,airquality,51.5065270000,-0.1098610000,4524
-0.109861,51.506527,-0.1098610000,51.5065270000,london,onesouthbank,51.5065270000,-0.1098610000,4524
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,mayorof,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,incident,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,londonfinancecommission,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,techcity,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,ethicspanel,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,safer,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,queenelizabetholympicpark,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,iwitness,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,emergency,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,the4thplinth,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,crime,51.5065199500,-0.0811195920,4773
-0.081119592,51.50651995,-0.0811195920,51.5065199500,london,eufunds,51.5065199500,-0.0811195920,4773
-0.1492948,51.5065156,-0.1492948000,51.5065156000,london,westgrove,51.5065156000,-0.1492948000,4026
-0.044915,51.506506,-0.0449150000,51.5065060000,london,lastminutephotographer,51.5065060000,-0.0449150000,5188
-0.044915,51.506506,-0.0449150000,51.5065060000,london,linkedinheadshots,51.5065060000,-0.0449150000,5188
-0.146232,51.506505,-0.1462320000,51.5065050000,london,eroticmassage,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,massagedirectory,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,kartinatv,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,escortguide,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,adultguide,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,kartina,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,moorgate-capital,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,moorgatecapital,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,schmodels,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,tantricmassage,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,phoenixclub,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,massageguide,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,wilsondesign,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,trevorwilson,51.5065050000,-0.1462320000,4109
-0.146232,51.506505,-0.1462320000,51.5065050000,london,schmodel,51.5065050000,-0.1462320000,4109
-0.297362,51.506504,-0.2973620000,51.5065040000,london,21stcenturyroofing,51.5065040000,-0.2973620000,2449
-0.062583,51.506493,-0.0625830000,51.5064930000,london,bibere,51.5064930000,-0.0625830000,5022
-0.062583,51.506493,-0.0625830000,51.5064930000,london,aperilondon,51.5064930000,-0.0625830000,5022
-0.062583,51.506493,-0.0625830000,51.5064930000,london,proseccheria,51.5064930000,-0.0625830000,5022
-0.095539,51.506484,-0.0955390000,51.5064840000,london,paragon-fitout,51.5064840000,-0.0955390000,4607
-0.095539,51.506484,-0.0955390000,51.5064840000,london,paragon-fit-out,51.5064840000,-0.0955390000,4607
-0.095539,51.506484,-0.0955390000,51.5064840000,london,paragonfitout,51.5064840000,-0.0955390000,4607
-0.095539,51.506484,-0.0955390000,51.5064840000,london,paragonfit-out,51.5064840000,-0.0955390000,4607
-0.339741,51.506482,-0.3397410000,51.5064820000,london,iconiccreativeshop,51.5064820000,-0.3397410000,1951
0.072352,51.506471,0.0723520000,51.5064710000,london,magicthegathering,51.5064710000,0.0723520000,6516
0.072352,51.506471,0.0723520000,51.5064710000,london,thegamesclub,51.5064710000,0.0723520000,6516
-0.20517,51.506469,-0.2051700000,51.5064690000,london,theyoga,51.5064690000,-0.2051700000,3445
-0.026338955,51.50645215,-0.0263389550,51.5064521500,london,avatar-software,51.5064521500,-0.0263389550,5354
-0.026338955,51.50645215,-0.0263389550,51.5064521500,london,pkf-littlejohn,51.5064521500,-0.0263389550,5354
-0.149087,51.506452,-0.1490870000,51.5064520000,london,crockfordsclub,51.5064520000,-0.1490870000,4026
-0.149087,51.506452,-0.1490870000,51.5064520000,london,crockfords,51.5064520000,-0.1490870000,4026
-0.2408517,51.5064496,-0.2408517000,51.5064496000,london,dickiefitz,51.5064496000,-0.2408517000,3030
-0.255216,51.506442,-0.2552160000,51.5064420000,london,thaimassageinacton,51.5064420000,-0.2552160000,2864
-0.057686,51.5064347,-0.0576860000,51.5064347000,london,buildbold,51.5064347000,-0.0576860000,5022
-0.13831,51.506425,-0.1383100000,51.5064250000,london,arnoldwiggins,51.5064250000,-0.1383100000,4192
-0.13831,51.506425,-0.1383100000,51.5064250000,london,modernmasters,51.5064250000,-0.1383100000,4192
-0.13831,51.506425,-0.1383100000,51.5064250000,london,hh-h,51.5064250000,-0.1383100000,4192
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,dethlac,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,kentescorts,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,elliotlaville,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,hampsteadtea,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,ninjatune,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,aviarycreative,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,yourfrontdesk,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,hmlocksmiths,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,lindalancaster,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,thehandymen,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,hamptons,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,devonshire,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,how2enjoy,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,onlinepoker,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,interfaith,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,devonshiresq,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,louislaville,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,portsoken,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,wbym,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,mytea,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,plazarecords,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,jungle,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,bakerstreetboys,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,theatreguide,51.5064201400,-0.1272100060,4275
-0.127210006,51.50642014,-0.1272100060,51.5064201400,london,players,51.5064201400,-0.1272100060,4275
